artist_track,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"Anne-Marie, Little Mix - Kiss my",71.0,176800,0.0,0.638,0.878,5.0,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,4
"Clean Bandit, Topic, Wes Nelson - Drive",71.0,179374,0.0,0.81,0.571,10.0,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,4
Selena Gomez - Same old love,71.0,229080,0.0,0.672,0.593,11.0,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,4
"Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni - O re piya",71.0,379768,0.0,0.586,0.532,11.0,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,4
"Sean Paul, Sasha, Jeremy Harding, Murray Elias - I'm still in love with you",71.0,273360,0.0,0.765,0.666,7.0,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,4
"Hugh Jackman, The Greatest Showman Ensemble - From now on",71.0,349560,0.0,0.516,0.518,4.0,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,4
Kate Bush - Wuthering heights,71.0,269066,0.0,0.481,0.392,1.0,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,4
John Denver - Annie's song,71.0,180693,0.0,0.304,0.305,2.0,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3
Alice In Chains - Rooster,71.0,374333,0.0,0.271,0.551,3.0,-8.46,1,0.0272,0.0307,0.000581,0.118,0.2,143.899,3
"Bruce Hornsby, The Range - The way it is",71.0,297853,0.0,0.582,0.689,7.0,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,4
George Benson - Nothing's gonna change my love for you,71.0,242678,0.0,0.553,0.614,1.0,-5.098,1,0.0306,0.764,0.0,0.0811,0.345,136.628,4
Bts - Love maze,71.0,221529,0.0,0.637,0.876,9.0,-4.652,1,0.0618,0.0483,0.0,0.0728,0.759,149.93,4
Foo Fighters - Times like these,71.0,265560,0.0,0.376,0.908,4.0,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,4
"Gabry Ponte, R3Hab, Timmy Trumpet - Call me",71.0,178309,0.0,0.398,0.956,2.0,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,4
Lionel Richie - Stuck on you,71.0,192066,0.0,0.509,0.317,5.0,-16.063,1,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,4
The Front Bottoms - Twin size mattress,71.0,264676,0.0,0.325,0.867,4.0,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866,4
Arctic Monkeys - Brianstorm,71.0,172866,0.0,0.42,0.974,1.0,-4.706,1,0.191,8.15e-05,0.00155,0.0871,0.463,165.182,4
Kc & The Sunshine Band - Please don't go,71.0,230440,0.0,0.445,0.75,6.0,-7.159,1,0.035,0.00805,0.0,0.0358,0.466,95.957,4
"Lionel Richie, Diana Ross - Endless love",71.0,266800,0.0,0.483,0.268,10.0,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,4
Sasha Alex Sloan - Older,71.0,191001,0.0,0.681,0.292,11.0,-9.599,1,0.0483,0.743,0.0,0.0974,0.162,64.002,4
Slipknot - Hive mind,71.0,315906,1.0,0.41,0.993,7.0,-3.376,1,0.205,0.000728,0.00132,0.276,0.0536,101.279,4
"Ap Dhillon, Shinda Kahlon - All night",71.0,229510,0.0,0.723,0.456,4.0,-7.679,0,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,4
Yoasobi - 怪物,71.0,206000,0.0,0.627,0.824,1.0,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,4
"Aitana, Morat - Más de lo que aposté",71.0,205031,0.0,0.621,0.918,1.0,-3.01,0,0.0552,0.0754,0.0,0.13,0.834,151.988,4
King - Ektarfa,71.0,230903,0.0,0.748,0.472,0.0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,4
Jennifer Lopez - Ain't your mama,71.0,218234,0.0,0.757,0.678,8.0,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,4
Bad Omens - Just pretend,71.0,204676,0.0,0.449,0.831,5.0,-4.668,0,0.0835,0.00257,0.00119,0.0998,0.211,140.091,4
"Arijit Singh, Harshdeep Kaur - Zaalima",71.0,299333,0.0,0.486,0.898,9.0,-3.791,1,0.171,0.309,0.0,0.0886,0.648,88.335,4
John Legend - Wonder woman,71.0,168562,0.0,0.628,0.476,0.0,-4.947,1,0.0352,0.417,0.0,0.121,0.336,147.915,4
Roop Kumar Rathod - Tujh mein rab dikhta hai,71.0,281573,0.0,0.56,0.604,8.0,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4
"Ark Patrol, Veronika Redd - Let go",71.0,248056,0.0,0.47,0.436,0.0,-10.228,1,0.0351,0.67,0.263,0.294,0.0389,81.972,3
"Atif Aslam, Arko - O saathi",71.0,251818,0.0,0.481,0.496,8.0,-7.421,1,0.0262,0.588,0.0,0.132,0.453,89.839,4
"Jonas Blue, Jack & Jack - Rise",71.0,194407,0.0,0.687,0.785,1.0,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,4
Red Hot Chili Peppers - The zephyr song,71.0,231933,0.0,0.725,0.803,2.0,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4
"Arijit Singh, Parampara Tandon - Pal pal dil ke paas- title track",71.0,254516,0.0,0.56,0.512,1.0,-7.185,0,0.0333,0.592,0.0,0.056,0.39,123.991,4
"Radical Face - Welcome home, son",71.0,287634,0.0,0.587,0.497,6.0,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,3
Joel Adams - Please don't go,71.0,210580,0.0,0.513,0.768,4.0,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4
"Diljit Dosanjh, Tory Lanez, Ikky - Chauffeur",71.0,205040,1.0,0.639,0.767,6.0,-4.997,1,0.0928,0.13,0.0,0.205,0.54,154.032,4
Everclear - Santa monica,71.0,191506,0.0,0.491,0.942,7.0,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,4
"Neeraj Shridhar, Kavita Seth - Tum hi ho bandhu",71.0,283693,0.0,0.715,0.89,11.0,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4
"Guru Randhawa, Asees Kaur - Nain ta heere",71.0,216328,0.0,0.69,0.575,11.0,-5.763,0,0.124,0.345,0.0,0.309,0.509,87.967,4
"Shreya Ghoshal, Palakad Sreeram, Mahesh Vinayakram - Ratchasa maamaney",71.0,289942,0.0,0.546,0.786,4.0,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434,99.798,3
Imran Khan - Bewafa,71.0,224853,0.0,0.704,0.563,4.0,-4.739,0,0.0297,0.594,0.0,0.133,0.0739,94.037,4
Lauv - All 4 nothing,71.0,183014,0.0,0.72,0.819,1.0,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,4
"Anirudh Ravichander, Ramya Behra, Sahithi Chaganti - Bimbilikki pilapi",71.0,247000,0.0,0.645,0.947,11.0,-7.239,0,0.238,0.426,2.26e-06,0.463,0.823,156.828,4
"Anirudh Ravichander, Rokesh - Jalabulajangu",71.0,202607,0.0,0.635,0.823,7.0,-5.437,0,0.153,0.0261,0.0,0.0481,0.457,151.047,4
The Neighbourhood - Devil's advocate,71.0,186306,0.0,0.662,0.681,11.0,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,4
"Anirudh Ravichander, Jonita Gandhi - Private party",71.0,216774,0.0,0.862,0.886,10.0,-5.423,0,0.123,0.184,1.33e-06,0.0565,0.896,124.031,4
Mumford & Sons - I will wait,71.0,276720,0.0,0.486,0.769,1.0,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,4
The Neighbourhood - Wires,71.0,193080,0.0,0.568,0.569,7.0,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4
"Anirudh Ravichander, Adithya Rk - Bae",71.0,242628,0.0,0.697,0.663,6.0,-7.246,1,0.0486,0.0701,1.04e-05,0.112,0.407,96.968,4
"Anne-Marie, Niall Horan - Our song",71.0,163733,0.0,0.572,0.759,2.0,-4.312,1,0.0506,0.127,0.0,0.224,0.519,80.95,4
"A.R. Rahman, Arijit Singh - Enna sona",71.0,213632,0.0,0.717,0.416,7.0,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,4
Aerosmith - Dude,71.0,265773,0.0,0.54,0.982,4.0,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,4
Amit Trivedi - Namo namo,71.0,322250,0.0,0.648,0.711,4.0,-6.216,1,0.0304,0.436,0.0,0.121,0.33,119.935,4
Led Zeppelin - Ramble on - 1990 remaster,71.0,263333,0.0,0.468,0.607,9.0,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,4
Weathers - Happy pills,71.0,203080,0.0,0.521,0.885,4.0,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,4
2Pac - Keep ya head up,71.0,262506,1.0,0.598,0.732,4.0,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,4
"Randy Newman - You've got a friend in me - from ""toy story""/soundtrack version",71.0,124160,0.0,0.689,0.333,0.0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,4
Arijit Singh - Jaan 'nisaar,71.0,238369,0.0,0.481,0.392,4.0,-8.2,1,0.0246,0.478,0.0,0.122,0.257,91.796,4
Red Hot Chili Peppers - Eddie,71.0,341986,0.0,0.515,0.809,9.0,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4
Arijit Singh - Tum hi ho,71.0,261974,0.0,0.528,0.449,5.0,-6.25,0,0.025,0.785,0.0,0.122,0.317,94.058,4
Diljit Dosanjh - Lover,71.0,190000,0.0,0.827,0.587,9.0,-5.531,0,0.113,0.203,0.0,0.0727,0.774,119.936,4
"Arijit Singh, Nikhita Gandhi - Qaafirana",71.0,341823,0.0,0.417,0.433,4.0,-8.958,1,0.0415,0.0726,0.0,0.123,0.207,169.92,4
Rage Against The Machine - Guerrilla radio,71.0,206200,1.0,0.599,0.957,11.0,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4
"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar - Ghungroo",71.0,302935,0.0,0.695,0.727,6.0,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,4
"Twopilots, De Hofnar, Kav Verhouzer - If you had my love",71.0,158536,0.0,0.73,0.699,10.0,-7.332,0,0.0434,0.0401,2.94e-06,0.129,0.624,122.968,4
Grizzly Bear - Two weeks,71.0,243160,0.0,0.537,0.712,5.0,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,4
Sidhu Moose Wala - 0 to 100,71.0,108493,0.0,0.742,0.675,8.0,-6.551,1,0.0907,0.139,0.0,0.167,0.679,145.989,4
"Sia, Sean Paul - Cheap thrills",71.0,224813,0.0,0.592,0.8,6.0,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,4
"Olamide, Omah Lay - Infinity",71.0,171764,1.0,0.93,0.535,7.0,-8.755,0,0.111,0.303,0.0201,0.146,0.518,102.017,4
Dominic Fike - Why,71.0,139906,1.0,0.684,0.856,6.0,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4
Xavier Rudd - Follow the sun,71.0,256266,0.0,0.611,0.394,0.0,-10.757,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941,4
Kina Grannis - Can't help falling in love,71.0,201933,0.0,0.266,0.0596,0.0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,3
The 1975 - Happiness,71.0,303903,0.0,0.666,0.909,11.0,-5.029,1,0.039,0.0438,0.108,0.219,0.846,118.007,4
Armaan Malik - Tu / you,71.0,142511,0.0,0.717,0.471,9.0,-7.971,1,0.0348,0.792,1.24e-06,0.327,0.426,110.026,4
"Amaal Mallik, Arijit Singh, Tulsi Kumar - Soch na sake",71.0,281322,0.0,0.505,0.667,9.0,-5.797,1,0.0323,0.597,0.0,0.213,0.516,151.728,4
"Shaarib Toshi, Arijit Singh - Bandeya  - from ""dil juunglee""",71.0,184666,0.0,0.465,0.551,7.0,-6.58,1,0.0362,0.619,6.03e-06,0.109,0.415,89.459,4
Arko - Nazm nazm,71.0,226941,0.0,0.62,0.627,7.0,-6.187,1,0.0307,0.497,0.0,0.133,0.557,82.008,4
"Kristen Bell, Santino Fontana - Love is an open door - from ""frozen""/soundtrack version",71.0,124733,0.0,0.737,0.637,6.0,-6.308,0,0.0735,0.262,0.0,0.319,0.537,100.033,4
Ghost - Kiss the go-goat,71.0,195693,0.0,0.469,0.851,10.0,-4.147,1,0.0547,0.000213,7.86e-06,0.154,0.549,130.053,4
Melendi - Tu jardín con enanitos,71.0,236975,0.0,0.721,0.834,7.0,-4.457,1,0.0345,0.337,0.0,0.104,0.53,127.92,4
Three Days Grace - Riot,71.0,207586,1.0,0.185,0.948,8.0,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,3
Sam Kim - Love me like that,71.0,211363,0.0,0.59,0.294,9.0,-8.125,1,0.0654,0.854,0.0,0.0873,0.461,87.895,4
The Doors - Light my fire,71.0,429760,0.0,0.413,0.725,3.0,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4
The 1975 - The 1975,71.0,250900,0.0,0.542,0.433,9.0,-10.47,1,0.0305,0.897,0.173,0.101,0.495,140.939,4
Anuv Jain - Gul,71.0,217241,0.0,0.6,0.294,6.0,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,4
Onerepublic - I lived,71.0,234546,0.0,0.593,0.851,9.0,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4
Led Zeppelin - Rock and roll - remaster,71.0,220560,0.0,0.317,0.887,9.0,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4
"Farruko, Victor Cardenas, Dj Adoni - El incomprendido",71.0,267546,1.0,0.754,0.841,11.0,-3.19,1,0.135,0.113,0.0,0.466,0.541,128.019,4
Xxxtentacion - Floor 555,71.0,93447,1.0,0.695,0.686,9.0,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,4
"Andrew Gold - Spooky, scary skeletons - undead tombstone remix",71.0,125624,0.0,0.772,0.788,9.0,-5.414,0,0.0619,0.0027,0.000583,0.353,0.574,127.91,4
Bowling For Soup - 1985,71.0,193000,0.0,0.606,0.887,4.0,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,4
Navos - Believe me,71.0,188260,0.0,0.629,0.876,5.0,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,4
Anuel Aa - Quiere beber,71.0,187125,0.0,0.773,0.57,8.0,-3.482,1,0.113,0.372,0.00524,0.108,0.772,95.038,4
Weezer - Beverly hills,71.0,196093,0.0,0.693,0.823,5.0,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,4
Mamamoo - Hip,71.0,195306,0.0,0.782,0.731,3.0,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,4
Onerepublic - Rescue me,71.0,158899,0.0,0.759,0.605,7.0,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,4
"Hugel, Cumbiafrica - Morenita",71.0,176491,0.0,0.639,0.769,1.0,-5.077,1,0.0383,0.000701,0.742,0.0553,0.177,123.983,4
"Tanishk Bagchi, Zahrah S Khan, Dev Negi - Kusu kusu",71.0,195616,0.0,0.742,0.911,8.0,-2.812,1,0.0572,0.0137,0.00081,0.0593,0.78,101.0,4
Blackpink - Pretty savage,71.0,199122,0.0,0.699,0.588,9.0,-6.533,0,0.0402,0.00807,0.000131,0.107,0.35,151.971,4
Brenda Lee - Rockin' around the christmas tree,71.0,126266,0.0,0.589,0.472,8.0,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
"Shasings, Xtreeemit - Let me down slowly / mai dhoondhne ko zamaney / kabhi jo badal barsey",71.0,147579,0.0,0.605,0.371,1.0,-10.487,0,0.0431,0.396,0.0,0.147,0.496,149.566,4
"Clean Bandit, Julia Michaels - I miss you",71.0,205986,0.0,0.693,0.624,0.0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,4
"Taeyong, Jeno, Hendery, Yangyang, Giselle - Zoo",71.0,177413,0.0,0.823,0.923,9.0,-2.875,1,0.158,0.127,0.0,0.0571,0.629,122.922,4
Marina - Are you satisfied?,71.0,198960,0.0,0.669,0.712,0.0,-4.992,1,0.0412,0.303,0.0,0.0755,0.843,124.009,4
"Skrillex, Sirah - Bangarang",71.0,215253,1.0,0.716,0.972,7.0,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4
Simply Red - If you don't know me by now - 2008 remaster,71.0,204000,0.0,0.638,0.352,10.0,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,3
Marina - How to be a heartbreaker,71.0,221493,0.0,0.69,0.897,11.0,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,4
Sleeping At Last - Touch,71.0,256299,0.0,0.415,0.104,0.0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,3
Ben Howard - Only love,71.0,249173,0.0,0.545,0.485,8.0,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,4
"Big Pun, Joe - Still not a player  - radio version",71.0,236800,0.0,0.9,0.619,4.0,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,4
Red Velvet - Bad boy,71.0,210817,0.0,0.714,0.736,2.0,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,4
The Fray - Look after you,71.0,266773,0.0,0.447,0.592,6.0,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,4
Tom Jones - It's not unusual,71.0,119800,0.0,0.476,0.722,0.0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,4
6Ix9Ine - Gooba,71.0,132303,1.0,0.611,0.688,1.0,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,4
The Strokes - Selfless,71.0,222093,0.0,0.538,0.679,4.0,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4
Bts - Friends,71.0,199338,0.0,0.55,0.747,1.0,-5.211,1,0.0407,0.0668,0.0,0.0536,0.649,79.979,4
Bts - Go go,71.0,235779,0.0,0.856,0.617,10.0,-5.308,0,0.084,0.171,0.0,0.0857,0.759,136.081,4
"Cobra Starship, Sabi - You make me feel...",71.0,215693,0.0,0.668,0.857,7.0,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4
Loveless - Middle of the night,71.0,186129,0.0,0.384,0.938,4.0,-6.323,0,0.124,0.000236,0.0,0.132,0.163,92.859,3
Ikon - Love scenario,71.0,209648,0.0,0.806,0.707,7.0,-4.623,1,0.0307,0.331,0.0,0.294,0.746,118.009,4
Sum 41 - Still waiting,71.0,158733,1.0,0.431,0.95,7.0,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,4
Amy Winehouse - Tears dry on their own,71.0,186440,1.0,0.634,0.543,1.0,-13.391,0,0.181,0.525,0.0,0.232,0.467,121.557,4
Kai - Mmmh,71.0,192346,0.0,0.659,0.718,7.0,-5.607,0,0.0507,0.202,1.01e-06,0.2,0.297,136.96,4
Green Day - Holiday,71.0,233026,0.0,0.538,0.884,8.0,-3.251,1,0.031,0.000138,0.0,0.466,0.736,146.511,4
Stone Sour - Through glass,71.0,282946,0.0,0.545,0.753,3.0,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,4
Cigarettes After Sex - Heavenly,71.0,286773,0.0,0.535,0.437,8.0,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4
"Sachet Tandon, Nikhita Gandhi, Madhubanti Bagchi, Sachin-Jigar - Barbaadiyan",71.0,230185,0.0,0.758,0.57,6.0,-8.645,0,0.0462,0.00374,2.47e-06,0.184,0.567,126.966,4
"Priya Saraiya, Divya Kumar - Sun saathiya",71.0,218724,0.0,0.456,0.668,9.0,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,4
Nicky Jam - Hasta el amanecer,71.0,198706,0.0,0.832,0.608,6.0,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,4
Lucky Luke - Cooler than me,71.0,179760,1.0,0.889,0.716,7.0,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,4
Vance Joy - Saturday sun,71.0,214720,0.0,0.637,0.864,8.0,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,4
Fletcher - Serial heartbreaker,71.0,133226,1.0,0.587,0.873,2.0,-4.395,1,0.0693,0.11,0.00339,0.236,0.52,169.971,4
Darshan Raval - Hawa banke,71.0,171987,0.0,0.625,0.598,7.0,-6.6,0,0.0373,0.616,0.0,0.299,0.5,90.078,4
King Gnu - 一途,71.0,190606,0.0,0.5,0.964,2.0,-4.19,1,0.124,0.00723,6.2e-05,0.0557,0.662,159.971,4
"Calvin Harris, The Weeknd - Over now",71.0,210795,1.0,0.612,0.884,4.0,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,4
Sunmi - Heart burn,71.0,193173,0.0,0.84,0.656,6.0,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,4
Craig David - 7 days,71.0,235133,0.0,0.659,0.812,4.0,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,4
"Bts, Steve Aoki - The truth untold",71.0,242292,0.0,0.571,0.422,1.0,-7.561,0,0.0422,0.374,0.0,0.127,0.169,113.016,4
Eagles - One of these nights - 2013 remaster,71.0,291685,0.0,0.655,0.606,7.0,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4
"Maren Morris, Hozier - The bones - with hozier",71.0,197298,0.0,0.561,0.597,11.0,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,4
Olivia O'Brien - Complicated,71.0,189000,0.0,0.657,0.355,7.0,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,4
"Jeremy Zucker, Benee - I'm so happy",71.0,173365,1.0,0.846,0.434,5.0,-7.118,1,0.118,0.642,0.0,0.197,0.681,132.899,4
Akon - Right now,71.0,240746,0.0,0.83,0.857,8.0,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,4
Bts - Louder than bombs,71.0,217404,0.0,0.643,0.667,0.0,-6.947,0,0.151,0.0432,0.0,0.0904,0.478,145.999,4
Blackpink - Stay,71.0,230322,0.0,0.63,0.432,1.0,-6.721,1,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,4
"Lauv, Lany - Mean it",71.0,232853,0.0,0.746,0.45,7.0,-8.543,1,0.0873,0.0407,0.0,0.172,0.336,95.998,4
Ruel - Painkiller,71.0,213506,0.0,0.683,0.42,5.0,-6.51,1,0.0542,0.0875,0.0,0.225,0.469,128.621,4
Ruelle - War of hearts,71.0,226216,0.0,0.479,0.781,9.0,-6.344,0,0.124,0.221,0.55,0.0964,0.258,147.961,3
Darshan Raval - Asal mein,71.0,224240,0.0,0.656,0.551,8.0,-6.43,1,0.0299,0.721,1.26e-06,0.0947,0.329,114.106,4
Prem Dhillon - Og,71.0,173195,1.0,0.594,0.625,11.0,-9.081,0,0.256,0.00521,0.0,0.481,0.517,96.706,4
Vishal Mishra - Manjha,71.0,191647,0.0,0.524,0.515,11.0,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882,4
Bts - Not today,71.0,231859,0.0,0.593,0.945,8.0,-3.408,1,0.126,0.00174,0.0,0.923,0.674,110.023,4
Van Halen - Hot for teacher - 2015 remaster,71.0,282746,0.0,0.552,0.947,2.0,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,4
Nickelback - Someday,71.0,207466,0.0,0.455,0.858,11.0,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,4
Weeekly - After school,71.0,205373,0.0,0.634,0.928,1.0,-1.609,1,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007,4
"Tiësto, Deorro - Savage",71.0,167500,0.0,0.694,0.7,0.0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,4
Blink-182 - Feeling this,71.0,172645,1.0,0.411,0.962,4.0,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,4
D.O.D - Every step,71.0,159857,0.0,0.662,0.872,0.0,-4.874,0,0.0318,0.0729,0.016,0.156,0.372,121.989,4
The Stranglers - Golden brown,71.0,206760,0.0,0.562,0.383,6.0,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3
"Calvin Harris, Ellie Goulding - I need your love",71.0,234506,0.0,0.695,0.869,8.0,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,4
Ram Jam - Black betty,72.0,238973,0.0,0.465,0.907,11.0,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,4
Bts - Airplane pt.2,72.0,218614,0.0,0.77,0.817,0.0,-4.092,0,0.0339,0.0265,0.000103,0.084,0.866,139.979,4
Guns N' Roses - You could be mine,72.0,343640,0.0,0.35,0.985,10.0,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,4
Guns N' Roses - Live and let die,72.0,182733,0.0,0.262,0.777,11.0,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,4
Tomorrow X Together - Anti-romantic,72.0,215188,0.0,0.641,0.489,0.0,-8.668,0,0.11,0.0509,0.0,0.071,0.206,142.977,4
Ac/Dc - It's a long way to the top,72.0,301226,0.0,0.456,0.863,3.0,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4
Troye Sivan - Youth,72.0,185194,0.0,0.628,0.737,7.0,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,4
Bts - My time,72.0,234457,0.0,0.674,0.641,0.0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,4
Bob Seger - Night moves,72.0,324422,0.0,0.705,0.743,1.0,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,4
Creed - One last breath,72.0,238240,0.0,0.386,0.677,2.0,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4
Queens Of The Stone Age - No one knows,72.0,278746,0.0,0.509,0.584,0.0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4
Quiet Riot - Cum on feel the noize,72.0,290960,0.0,0.409,0.92,11.0,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
Skillet - Feel invincible,72.0,229933,0.0,0.603,0.886,5.0,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,4
Bts - Dimple,72.0,196776,0.0,0.612,0.844,5.0,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,4
The Beach Boys - Surfin' u.s.a. - remastered 2001,72.0,149373,0.0,0.55,0.854,3.0,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4
Aerosmith - Cryin',72.0,308333,0.0,0.445,0.856,9.0,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,3
The Doors - Break on through,72.0,145866,0.0,0.421,0.751,9.0,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,4
The Beach Boys - Wouldn't it be nice - remastered 2000 / stereo mix,72.0,153205,0.0,0.392,0.629,5.0,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,4
Adele - Send my love,72.0,223078,0.0,0.688,0.533,6.0,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4
Skillet - Hero,72.0,186813,0.0,0.533,0.967,1.0,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4
