,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
121,7k8Rj61mspwBrNEo6HEX05,Dimitri Vegas & Like Mike;Paris Hilton,Tomorrowland 2019 EP,Best Friend's Ass - Dimitri Vegas & Like Mike Remix,38,172192,True,0.777,0.958,7,-2.612,1,0.167,0.104,2.23e-06,0.364,0.831,127.939,4,progressive-house
122,7t2NEWONd6piQvE8uyXSsJ,Pong Nan;Tang Siu Hau,自知之明,自知之明,39,222857,False,0.521,0.23,5,-10.254,1,0.0322,0.921,0.0,0.132,0.472,125.398,3,cantopop
123,14zi5hDntwHO3VjYQfR7kj,That Girl Lay Lay;Tha Slay Gang,Long Hair,Long Hair,17,198420,False,0.833,0.588,6,-6.866,1,0.24,0.0057,0.0,0.153,0.466,81.031,4,kids
124,3PKmssVlLJD7uwIgbWdSPg,Morgan Evans,Hideaway - New Boots,Country Outta My Girl,0,202613,False,0.448,0.932,7,-4.424,1,0.0976,0.0174,0.0,0.347,0.709,187.813,4,country
125,3oWFQPp5lL5x907hCcCRa9,Rammstein,Sehnsucht,Sehnsucht,61,244426,False,0.6,0.954,11,-5.463,0,0.0555,0.0086,0.624,0.0775,0.665,140.125,4,industrial
126,2zZOkXKHKyU24OHYXkgoNk,Magazine,Magazine... (Where The Power Is),Definitive Gaze,32,268640,False,0.428,0.857,2,-6.74,1,0.052,0.038,0.0227,0.0849,0.683,137.53,4,synth-pop
127,7FH7JLRwL3oCg5q3z10BJt,Attaque 77,"Acústico,Teatro Opera, Buenos Aires, Argentina.",Chance - Acústico en Vivo,35,311933,False,0.451,0.65,9,-6.271,1,0.0245,0.15,0.0,0.712,0.336,79.301,4,punk-rock
128,1dmKJllAkSbLPSIu4BBxxg,Alvin & The Chipmunks;David Seville,Christmas Best Hits 2022,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,0,141026,False,0.609,0.434,3,-9.478,1,0.0353,0.711,1.17e-06,0.148,0.777,152.166,3,children
129,1Ph65gYzHdiNDs9yWh4ePY,Alan Walker;salem ilese,World Of Walker,Fake A Smile,56,165335,False,0.427,0.541,0,-5.726,1,0.0362,0.21,0.0,0.442,0.257,149.802,4,electro
130,60TMoObiy8OlHwPyoU26W7,Marvin Gaye,Christmas Day Chill,I Want To Come Home For Christmas,0,205133,False,0.309,0.564,6,-6.955,0,0.038,0.119,0.00175,0.111,0.488,179.106,3,funk
131,56fkAaSu91c1E2k43wGPFC,MASN,How To Kill A Rockstar,Psycho!,68,197217,True,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,4,sad
132,63UqEB9MMwqGdFqj2hRon2,High Valley,Laidback Country,I Be U Be,0,213093,False,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4,country
133,49DiBZ3GwhSChqKE6XOkzx,Tove Lo;Jax Jones,2 Die 4 (Jax Jones Midnight Snacks Remix),2 Die 4 (Jax Jones Midnight Snacks Remix),62,155989,False,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,swedish
134,4rTrrtup2Oy2lrV5WXjLjJ,Abfahrt Hinwil,Links Berge Rechts Seen,Tech10,11,227533,False,0.661,0.932,10,-6.411,0,0.0512,0.173,0.9,0.143,0.65,125.988,4,idm
135,3bn2CIC96nTpmEnv14V5Bj,Bad Boy Bill;Bravo;Jameisha Trice,"Respect the Technique, Vol. 2",Work Your Body (feat. Jameisha Trice),4,197760,False,0.703,0.96,6,-2.44,1,0.0723,0.0617,0.0698,0.67,0.857,125.002,4,chicago-house
136,1XTXpb4JcidFdrZtz7HlkQ,Bryan Adams,Christmas Songs 2022,Merry Christmas,0,151387,False,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock
137,3QoydK0LFOpK0JnfIpCffR,Charlie Brown Jr.,Acústico (Ao Vivo),O Coro Vai Come - Ao Vivo,47,128106,False,0.511,0.981,0,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,4,r-n-b
138,4e0PKxOa8coog2w9UXiVe7,Teenage Bottlerocket,Stay Rad!,Death Kart,24,156702,False,0.415,0.904,11,-3.603,0,0.0385,7.66e-05,0.000942,0.324,0.778,175.071,4,power-pop
139,3vwp8b7pKnqbxdfnGF63Bf,Rishi Rich;Jay Sean;Juggy D,Me Against Myself,Dance With You - Original Version,45,176266,False,0.752,0.692,11,-8.685,0,0.0668,0.0144,0.0,0.391,0.813,100.059,4,indie-pop
140,5nunoXw8Lr71pGSoTZDp47,Chronic Law;Digi Doran,Four Four,Four Four,29,198666,True,0.566,0.682,10,-3.734,0,0.267,0.0749,0.0,0.156,0.407,179.8,4,j-dance
141,0NnicOp4n0spMySji0vMd4,Between The Buried And Me,Alaska,Roboturner,22,427413,True,0.193,0.935,6,-4.501,1,0.117,1.09e-05,0.382,0.341,0.182,100.041,1,death-metal
142,1zVMJGPMWKmD4cjTTyf68y,Boney M.;G. Mart,Barbra Streisand - Boney M. goes Club,Rasputin - Club Mix,55,272226,False,0.718,0.907,6,-5.154,0,0.0501,0.167,0.00104,0.245,0.975,127.151,4,disco
143,2QNL3On5CNvRhJ1YWoTxFk,Walt's Piano,Brave,Noble Maiden Fair,19,149538,False,0.645,0.0119,11,-29.853,0,0.0507,0.993,0.958,0.102,0.277,130.12,3,disney
144,1jJ893m6WM9aztKtzYmNJY,blink-182,OO's Music Grandi Successi,All The Small Things,2,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,rock
145,3sHr6yThEKCa7IZ8zY2I17,Still Woozy,Best Road Trip Pop Tunes,WTF,0,193840,False,0.715,0.496,8,-9.487,1,0.0589,0.648,0.213,0.0741,0.71,76.512,4,indie-pop
146,579dIsL1u8C60C4o1BD5Bp,Testament,Groove Metal Roots & Branches,Hail Mary,0,212733,False,0.38,0.935,1,-7.061,1,0.0595,6.45e-06,0.197,0.111,0.529,109.096,4,death-metal
147,6dNJ3lasVLPd0078T9yqlm,Wolfmother,Wolfmother,Joker And The Thief,64,279666,False,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,blues
148,21txIUpB3w1dBeixm5X4DL,Rxseboy;the bootleg boy;Heroe,Leaving (feat. the bootleg boy & Heroe),Leaving (feat. the bootleg boy & Heroe),52,136153,False,0.758,0.545,0,-7.855,1,0.135,0.732,0.0,0.122,0.271,119.935,4,sad
149,6f4Bso8yLJqyMGJsaUeyr9,twocolors;Kairos Grove,Arbeitsmusik Herbst/Winter 2022/2023,BACK TO LIFE - TC/TC,0,180000,False,0.589,0.838,10,-5.945,0,0.0417,0.00587,0.228,0.379,0.322,126.113,4,edm
150,7z3Q4j4HJDSOZtbR5rbYdG,Architects,Holy Hell,Holy Hell,49,253973,True,0.537,0.972,7,-4.115,1,0.0512,8.92e-05,0.00449,0.256,0.236,105.019,4,metalcore
151,7qhOEYwWarxO50hAZkEY59,Daddy Yankee,El perreo es el futuro,RUMBATÓN,0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,reggaeton
152,60OOnXwxebQ4nysceVgQZX,Agoria,Up All Night,Up All Night - Radio Edit,55,182787,False,0.562,0.719,11,-8.338,0,0.0328,0.0603,0.745,0.0944,0.226,121.009,4,minimal-techno
153,3ZTKITrpfQFvFrxOm791SC,Carajo;Fernando Ruiz Diaz,Maleficio,Maleficio,21,275200,False,0.553,0.855,1,-3.74,1,0.0456,5.25e-05,0.0468,0.0769,0.202,125.005,4,heavy-metal
154,1F3Ru5KV9CT47rAFxdwbVT,Stevie Wonder,Christmas Playlist 2022,Silver Bells,0,142560,False,0.409,0.336,2,-10.479,1,0.0301,0.383,0.0,0.15,0.549,114.59,3,soul
155,4ESxsb4EVn7xGmJPsEN7wr,Belle and the Nursery Rhymes Band,Nursery Rhymes,10 Little Numbers,42,114294,False,0.675,0.381,1,-7.723,1,0.0297,0.295,3.91e-05,0.115,0.325,130.047,4,children
156,6Pb8yzyD30gPhVLnZUEiZG,Hariharan,Ayan,Pala Pala,60,325363,False,0.742,0.867,5,-7.697,1,0.0361,0.134,4.98e-06,0.153,0.757,129.987,4,pop-film
157,77FiR0ZYg7QUMPXKBCIXkf,WAAX,Big Grief,I Am,31,206760,False,0.357,0.837,4,-4.182,1,0.0744,0.000206,0.000165,0.103,0.389,168.002,4,garage
158,2dU3NBuk3UpgdGDvsg0S52,Seekae,The Worry,Tais,25,217629,False,0.49,0.522,4,-9.246,1,0.0272,0.551,0.0291,0.104,0.0796,92.99,3,idm
159,69L9x4cz52Rft4WzFx0wCn,夜光性アミューズ,エキゾチックテレパシー,エキゾチックテレパシー,29,225375,False,0.603,0.939,1,-5.793,1,0.0617,0.0974,0.000289,0.371,0.655,160.014,4,j-idol
160,14rFBRzVUWjVqo9qAHJFxt,Anderson Freire,Amo Você Vol. 17,Só Você,39,202431,False,0.21,0.54,7,-6.127,1,0.0304,0.519,0.0,0.544,0.503,68.924,4,gospel
161,5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Ved,Udd Gaye,67,180413,False,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,indie-pop
162,61rEySU0vFwZRDB3tpm0aw,Roberto Goyeneche;Atilio Stampone y su Orquesta Tipica,Esenciales,Chau... No Va Más...! (with Atilio Stampone y su Orquesta Tipica),16,221426,False,0.406,0.443,3,-7.358,1,0.0423,0.913,0.000257,0.192,0.449,100.686,4,tango
163,2ROJOb98GorxStuOuZWcGd,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Have You Ever Loved A Woman?,56,412960,False,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,3,psych-rock
164,4Idm2ydGjeD7r2RXZm8h3V,Fear Factory,Metal,Body Hammer,0,305533,False,0.468,0.946,8,-6.635,1,0.0772,1.65e-05,0.0155,0.0987,0.362,81.961,4,groove
165,0vpwiy0syA7kM3TbdkWDbo,Malon,Nuevo Orden Mundial,El Infierno de Ayer,33,149933,False,0.493,0.984,7,-4.728,1,0.0642,5.24e-06,0.0208,0.309,0.172,112.519,3,heavy-metal
166,2tghg1SLNm8FZTUljfs49l,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 9, Papillons (Live in Japan, 2022)",0,47360,False,0.294,0.0623,10,-31.21,1,0.0414,0.995,0.869,0.116,0.649,76.249,4,german
167,59IAebXHrDfKzPOYrpYZTl,Laura Osnes;Harriet Harris;Ann Harada;Marla Mindelle,Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),When You're Driving Through the Moonlight,28,175480,False,0.543,0.296,2,-9.086,1,0.0419,0.882,0.0,0.328,0.372,117.143,4,show-tunes
168,20fM9A6ApsZ8mHU7lumq2T,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Draußen vor der Tür,37,183773,False,0.654,0.41,2,-6.411,1,0.0259,0.513,0.0,0.123,0.483,87.382,4,punk-rock
169,3FRxdyG2RoR0PY1i8pnu2J,Vipa Music;Kenyaman,Money Gram,Money Gram,27,144126,True,0.727,0.83,0,-1.08,1,0.116,0.126,0.0,0.176,0.94,107.106,4,dancehall
170,3Wj5Zt6kzU3nH6yEoYVrPS,Andy Karl;Tim Minchin,Groundhog Day The Musical (Original Broadway Cast Recording),Everything About You,21,109266,False,0.613,0.136,2,-21.092,1,0.243,0.782,0.0,0.375,0.462,72.026,4,show-tunes
171,2zvLnBDfyUIrkipF8ZMPT6,Lars Winnerbäck,Eldtuppen,Paradiset,37,238840,False,0.443,0.543,11,-5.206,0,0.037,0.00245,0.0338,0.0795,0.432,130.765,4,swedish
172,1gVMd7oYGo6Whlgg7pAa7M,Joey Yung,心之科學,心之科學,44,235781,False,0.476,0.747,8,-6.302,1,0.0313,0.0704,7.2e-06,0.109,0.252,139.9,4,cantopop
173,2ARVjHnMtYgxds5zkuVXfZ,Aurelina Dourado,Gospel Hits,Tá na Mão de Deus,46,266916,False,0.689,0.79,2,-4.876,1,0.0284,0.588,0.00181,0.089,0.747,145.067,4,brazil
174,0c9wSzwT33NaUlJNy1z0jh,Daddy Yankee,Última Misión Reggaeton,La Nueva Y La Ex,2,197053,False,0.639,0.943,5,-3.542,1,0.136,0.0462,0.0,0.141,0.639,198.051,4,reggae
175,0UkCbvs8IqloZmWZmCce4S,andymori,光,愛してやまない音楽を,32,157066,False,0.439,0.825,0,-4.834,1,0.0571,0.112,0.0,0.274,0.822,103.58,4,garage
176,3ZaTTeOT3K820yThVN6zHi,Nusrat Fateh Ali Khan;A1Melodymaster,Reformed,Mere Rashke Qamar,45,293944,False,0.654,0.85,5,-4.568,0,0.157,0.038,0.0,0.184,0.532,104.859,4,indian
177,1235OqEAiQvJp7jAmc96dN,Matanza,Música para Beber e Brigar,Bom É Quando Faz Mal,46,169106,False,0.501,0.974,5,-2.371,1,0.0909,0.0184,0.0,0.351,0.588,167.999,4,punk
178,3lbcu9riQGGo7P4lcxuzKQ,Orlando Voorn,The Master,Un Common,13,300731,False,0.769,0.608,7,-12.167,1,0.0423,0.0114,0.902,0.0983,0.596,128.029,4,detroit-techno
179,3rX3R3OoyikoECxdgQ9tnL,Robin Schulz;Tom Walker,Cardio Tracks,Sun Will Shine,0,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,house
180,48NmUbjBeqaHbYJwl8xFm4,Jota Quest;Pic Schmitz;Breno Rocha,Dentro de um Abraço (Pic Schmitz e Breno Rocha Remix),Dentro de um Abraço - Pic Schmitz e Breno Rocha Remix,41,158824,False,0.705,0.868,2,-5.477,1,0.0808,0.0102,0.000638,0.799,0.355,124.032,4,mpb
181,1cw2CLeQlhYbJmSbi2lxxD,Pixote,Fã de Carteirinha Sunset (Ao Vivo),A Culpa É do Coração - Ao Vivo,48,172195,False,0.634,0.775,10,-6.943,1,0.0691,0.745,0.0,0.483,0.653,84.972,4,pagode
182,2ilMGd1JXL1xBXz0IgZL6J,Absu,Tara,She Cries The Quiete Lake,17,250973,False,0.212,0.994,8,-6.043,1,0.125,5.59e-05,0.879,0.304,0.35,89.235,4,black-metal
183,57uahVRqWxyyFodS5UeuMi,Andy Lau,再說一次.我愛你,再說一次. 我愛你,19,276240,False,0.51,0.294,8,-8.914,1,0.0336,0.828,0.0,0.0468,0.245,127.984,4,cantopop
184,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Una Mattina,Nuvole Bianche,73,357706,False,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,classical
185,14Zx6amujcHnn2IRlJeZvn,The Devil Wears Prada,Color Decay,Cancer,55,263000,False,0.402,0.849,5,-6.321,1,0.0642,0.0078,0.0,0.258,0.0923,158.966,4,metalcore
186,1khmgu0pveJbkbpbkyvcQv,Bad Bunny;El Alfa,X 100PRE,La Romana,77,300579,True,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4,latino
187,0U2kKdAIqSD83fnFnUqd2Y,Manila Killa;Panama;The Knocks,Sleepless (The Knocks Remix),Sleepless - The Knocks Remix,39,208973,False,0.689,0.767,7,-6.981,0,0.0381,0.00111,0.748,0.123,0.306,123.032,4,dubstep
188,5HSGz9SvZKWQswYt0sDkdO,Grupo Yndio,20 Exitos,Dame Un Beso Y Dime Adios (Kiss Me And Say Goodbye),35,279196,False,0.306,0.748,9,-5.419,1,0.0397,0.24,2.3e-05,0.151,0.489,61.737,4,rock-n-roll
189,58V8EB4yZaB1MFVsnU3I06,Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,Retro Baladas,"Y, ¿Si Fuera Ella? - + Es +",0,250000,False,0.459,0.536,5,-5.76,1,0.0304,0.34,0.0,0.209,0.203,75.999,4,latin
190,2a05MFdR1vtm8QVKFs1SGn,Polaris,The Death of Me,Masochist,58,247924,True,0.49,0.941,3,-3.242,0,0.0495,0.000634,1.16e-05,0.101,0.264,119.998,4,metalcore
191,5JiRNiFW0qVuN3TkbpRnyJ,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),Mi Mamá Me Lo Teje Todo - Lino y Lana,46,238679,False,0.535,0.799,9,-4.05,1,0.0428,0.221,8.01e-06,0.152,0.537,114.986,4,ska
192,4nwunCr5LbpM1aJGEMEjAM,Paul Johnson,Classics & Remixes,Hit It Up,15,422873,False,0.874,0.776,9,-8.549,1,0.0526,2.11e-05,0.177,0.0786,0.955,123.544,4,chicago-house
193,5JOya1lRSHj5fmdnAoB5AP,Galy Galiano,Galy Galiano 30 Años,Los Celos de la Luna,30,207413,False,0.414,0.346,5,-7.863,1,0.045,0.489,0.0,0.0998,0.569,156.8,3,salsa
194,2jfLNlyUpxhFkoo1lJjiL3,Raghav Meattle,City Life - Single,City Life,41,160844,False,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,4,indian
195,2q3LzfknBzye3xXjgiJBjS,Gatton;Brooke Young,...When Scars Become Art,When Scars Become Art,67,287560,False,0.524,0.114,11,-17.027,1,0.0507,0.929,0.0,0.917,0.314,119.818,4,songwriter
196,3U19GVybWYwG0wMXzrgL2h,[bsd.u],A Sad Kind of Bliss,Bebop,56,100562,False,0.726,0.364,4,-12.019,0,0.105,0.0386,0.784,0.371,0.834,76.977,4,chill
197,5WSsTyBvMEFG3ac6JKb9gY,Scorpions,Comeblack,Wind of Change,60,308866,False,0.491,0.613,0,-5.567,1,0.0266,0.00511,0.0,0.107,0.175,75.907,4,metal
198,2t8SFNAlJti2uNGHbjeGLj,Vybz Kartel,Real Youth,Real Youth,24,176151,False,0.766,0.674,4,-5.749,0,0.257,0.46,0.0,0.294,0.38,95.88,4,j-dance
199,7eEMr1XGne3Me4iptIY3Sp,Idlefon,Intensive Collectivity Known As City,In the Sea,0,292850,False,0.305,0.484,0,-14.027,0,0.0402,0.643,0.92,0.107,0.038,116.032,3,iranian
200,1QfMAedhK4fbHem6ZyoEcg,George Jones,Starday & Musicor Originals,I Had You,12,152360,False,0.474,0.288,4,-14.488,1,0.0313,0.622,2.77e-06,0.323,0.522,93.985,4,honky-tonk
201,6jtNk2zqbiZ9S7l6Gcp78A,Flosstradamus;24hrs,2 MUCH (feat. 24hrs),2 MUCH (feat. 24hrs),52,182400,False,0.642,0.933,4,-2.887,0,0.0871,0.0657,1.04e-05,0.087,0.158,150.039,4,electronic
202,6hFeEa1XPaw2bbHi8eFt4x,Raman Negi,Ek Din,Ek Din,46,300202,False,0.724,0.644,2,-7.367,1,0.102,0.0279,0.000801,0.903,0.699,91.995,4,indie
203,5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,80,262533,False,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,piano
204,2Sc3sIkupL2IztZkjOsRk0,White Noise Sleep Sounds,Calm White Noise,Deep Relaxing White Noise,33,97215,False,0.2,0.545,1,-23.633,1,0.0807,0.934,0.997,0.112,0.0309,82.769,4,sleep
205,4HA2jo7wkMdN1lmLO6ryzE,Traveling Wilburys,"The Traveling Wilburys, Vol. 1",End Of The Line,73,209520,False,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,4,blues
206,62q03kZpF2r4d8rfLcExsu,Chris Tomlin;Tyler Hubbard,Chris Tomlin & Friends: Summer EP,Good To Be Loved By You (with Tyler Hubbard),47,201533,False,0.552,0.449,7,-6.986,1,0.0375,0.362,0.0,0.0945,0.314,149.919,4,world-music
207,0EPP4wnQKrOsQ5k0vcg2Bz,Sorriso Maroto,Sinal Vital,Sinal Vital,44,148837,False,0.514,0.649,2,-8.746,1,0.0447,0.821,0.0,0.18,0.746,73.77,4,pagode
208,6tr3iX2T0yVGXSR1bxbiWp,Nogizaka46,透明な色,傾斜する,27,277906,False,0.641,0.88,6,-4.397,1,0.0622,0.0986,0.0,0.104,0.795,128.001,4,j-idol
209,7wF4asYZw8cAHEljYd2Wid,Ben Rector,The Walking in Between,Forever Like That,52,254026,False,0.592,0.304,8,-9.833,1,0.0298,0.564,0.0,0.107,0.307,114.72,3,acoustic
210,5vYA1mW9g2Coh1HUFUSmlb,Matchbox Twenty,Yourself or Someone Like You,3AM,71,225946,False,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,4,grunge
211,189eEZEuVzG26fkqCgcZX1,Zé Vaqueiro;Dilsinho,Casa Filtr - Segunda Edição (Ao Vivo),Quando Eu Te Pegar - Ao Vivo No Casa Filtr,45,150869,False,0.715,0.908,5,-3.468,1,0.052,0.316,0.0,0.0769,0.859,159.978,4,forro
212,0g4fzRkbLeCDUCoe5iUOcf,Lykke Li,so sad so sexy,sex money feelings die,74,139840,True,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,4,indie-pop
213,3JpzqRcjxif901JZKAPLn6,Carbon Based Lifeforms,Hydroponic Garden,Mos 6581,40,440000,False,0.541,0.421,9,-11.792,0,0.0337,0.773,0.749,0.118,0.154,90.002,4,ambient
214,5RgWfCrUzK35rBUIeswi5p,Maria Bethânia,Noturno,De Onde Eu Vim,40,224847,False,0.725,0.248,2,-13.546,1,0.0668,0.829,0.0,0.0713,0.641,147.92,4,samba
215,31i56LZnwE6uSu3exoHjtB,Bad Bunny,Un Verano Sin Ti,Neverita,93,173119,False,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,4,latin
216,2uvRtkwJKaum9qOEIlziuq,Matheus & Kauan,10 Anos Na Praia (Ao Vivo),Solteiros Também Amam - Ao Vivo,47,199453,False,0.453,0.574,10,-8.886,1,0.0663,0.661,0.0,0.673,0.313,115.016,5,sertanejo
217,1L4VhHYJxfxCfnaPpd9gYI,Frankie Goes To Hollywood,Jingle Bell Rock 2022,The Power Of Love,0,328864,False,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,4,synth-pop
218,389MC596K4IN35zaHAyuYz,Martin Garrix;Dua Lipa;Brooks,Scared To Be Lonely Remixes Vol. 1,Scared To Be Lonely - Brooks Remix,56,200624,False,0.604,0.796,1,-2.416,0,0.0597,0.0126,0.0,0.106,0.225,127.991,4,progressive-house
219,0rCdtbIJxzVduB72X8SLhE,Tommy Olivencia y Su Orquesta,Fiesta De Soneros,La Fiesta De Soneros,27,231376,False,0.621,0.618,7,-6.575,0,0.041,0.676,0.234,0.0662,0.962,95.057,4,salsa
220,68tVrfQ1gWhau7U6WTVdhL,Emmerich Kálmán;Anneliese Rothenberger;Willy Mattes;Symphonieorchester Graunke,Die Csárdásfürstin,"Die Csárdásfürstin · Operette in 3 Akten (1988 Digital Remaster), Dritter Akt: Tausend kleine Engel singen (Sylva - Stasi - Edwin - Boni)",21,66600,False,0.2,0.232,2,-13.084,1,0.0331,0.958,0.000392,0.537,0.278,80.074,4,opera
221,2hJRfyYiJ8umxp1WdbeyLj,Anja Schneider,Dubmission (Original Edit),Dubmission - 2021 Edit,52,186885,False,0.804,0.476,11,-13.48,1,0.0947,0.335,0.891,0.0971,0.276,122.033,4,techno
222,18k2vGf6TWpBoy8ASTuPdS,Glee Cast,Glee LGBTQIA+ Pride,Don't Stop Believin' (Glee Cast Version) - Cover of Journey,48,230200,False,0.473,0.619,7,-3.823,1,0.0336,0.0383,0.0,0.189,0.274,123.857,4,club
223,4cTo1wbzGiVJJiCG3BdZ64,MÖWE;Jonasu;Eskeemo,Lost In Amsterdam (feat. Eskeemo),Lost In Amsterdam (feat. Eskeemo),52,144813,False,0.781,0.675,7,-5.985,1,0.0359,0.473,2.78e-05,0.148,0.755,116.971,4,deep-house
224,64bX3WWzjUomaRfPcQvCNn,Anuradha Paudwal,Saajan (Original Motion Picture Soundtrack),Bahut Pyar Karte Hai - Female Version,58,265666,False,0.452,0.49,4,-11.685,0,0.0397,0.658,5.71e-06,0.167,0.724,123.669,4,pop-film
225,1vXQiBqCG2jP8N4uak2eXS,Hermetica,Acido Argentino,Prediccion,29,206493,False,0.365,0.914,9,-9.305,1,0.0871,1.69e-05,0.00434,0.059,0.552,149.796,3,heavy-metal
226,4Qa9y4SXsLBAhcRZUdtpOw,HUGEL;Cumbiafrica;Matroda,Morenita (Matroda Remix),Morenita - Matroda Remix,56,179047,False,0.746,0.903,8,-5.322,0,0.0724,0.0133,0.615,0.329,0.626,126.088,4,deep-house
227,1pWnxqaHgd6Ql3zhcVATWd,The Coasters,R'n'B Studying,Shoppin' for Clothes,0,178880,False,0.613,0.229,7,-14.887,0,0.353,0.683,0.0,0.197,0.578,85.854,4,rock-n-roll
228,74VB8CX8NJMTUGnq4g45zA,Timothy Infinite,Wash,Wash,20,216296,False,0.751,0.615,1,-5.835,1,0.244,0.102,0.256,0.177,0.535,81.01,4,study
229,7xnElMPFCmSlMJ0AY2hnxc,Whales;Fraxo;Lox Chatterbox,Dead To Me Slow + Reverb,Dead To Me - Slow + Reverb,73,267227,False,0.682,0.543,1,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,4,dubstep
230,648sg880AzlNrq7i8a1jkj,Reverend Glasseye,Black River Falls,Midnight Cabaret,24,184333,False,0.64,0.813,0,-7.655,1,0.0465,0.0176,2.79e-05,0.0638,0.897,152.163,4,goth
231,47Rqh5ZSamtIOFi7G6VgFJ,Badshah;Aastha Gill,Paani Paani,Paani Paani,66,174002,False,0.886,0.579,0,-7.231,1,0.209,0.236,4.23e-06,0.0586,0.427,105.028,4,hip-hop
232,6xhfw3NtfgWcdqBBpE1OhH,MAYUMI SUZUKI;Toshihiro Tachibana,Ultimate Princess Celebration Album,Once Upon a Dream - Japanese Version,25,149080,False,0.227,0.249,5,-11.217,1,0.0402,0.964,0.0,0.099,0.483,66.133,4,disney
233,142YjJNOuXjzeSDnB1ujw1,MC Levin,Sua amiga deu,Sua amiga deu,58,178173,True,0.947,0.556,7,-4.536,1,0.0736,0.277,5.43e-06,0.208,0.426,130.046,4,funk
234,0qPV86ESeKaXVV8kPvHs1N,Danny Breaks,Volumes,Easy,17,413320,False,0.696,0.741,0,-13.938,1,0.0677,0.0117,0.366,0.0797,0.643,159.833,4,drum-and-bass
235,5lWSa1rmuSL6OBPOnkAqoa,Boney M.,Daddy Cool,Rasputin,70,220666,False,0.69,0.752,6,-11.47,0,0.0455,0.463,0.00102,0.595,0.97,126.005,4,disco
236,3qvgUCl4p0MKMFsvn6bNsR,Musical Tenors,Musical Tenors,Vivo Per Lei,23,268093,False,0.298,0.447,6,-6.927,0,0.0334,0.571,0.0,0.114,0.223,66.163,4,show-tunes
237,4RQHs94Y99QaGuYDzzSoSO,Cedarmont Kids,Bible Songs,Jesus Loves Me,52,132426,False,0.581,0.122,5,-14.481,1,0.0302,0.882,5.84e-06,0.266,0.446,107.626,4,children
238,5DkCAVqn09WAPOPiphKOUD,Wildstylez;Noisecontrollers;Bass Modulators;GABS,Bad Habits,Bad Habits,50,208800,True,0.588,0.794,6,-4.306,1,0.0404,0.0121,4.8e-06,0.279,0.204,149.939,4,hardstyle
239,5RBH8ypFAj5HTZTPRpI1XL,BLACKPINK,SQUARE UP,See U Later,62,198866,False,0.74,0.926,9,-3.965,0,0.112,0.0376,0.0,0.582,0.571,106.987,4,k-pop
